"sample_id","coll_date","bap","genspecies","indiv","wqa","collect","WAVE","freq"
"136",1024,"8/21/2003",7.4,"Potthastia gaedii gr.",5,"slt",1,NA,1
"137",1024,"8/21/2003",7.4,"Undetermined Lumbriculidae",2,"slt",1,NA,1
"138",1024,"8/21/2003",7.4,"Cricotopus vierriensis",7,"slt",1,NA,1
"139",1024,"8/21/2003",7.4,"Optioservus sp.",12,"slt",1,NA,1
"140",1024,"8/21/2003",7.4,"Hydropsyche sparna",1,"slt",1,NA,1
"141",1024,"8/21/2003",7.4,"Orthocladius dubitatus",1,"slt",1,NA,1
"142",1038,"8/20/2003",5.47,"Undetermined Baetidae",1,"slt",1,NA,2
"143",1038,"8/20/2003",5.47,"Hydropsyche sp.",2,"slt",1,NA,2
"144",1038,"8/20/2003",5.47,"Cricotopus vierriensis",2,"slt",1,NA,2
"145",1038,"8/20/2003",5.47,"Neureclipsis sp.",7,"slt",1,NA,2
"146",1038,"8/20/2003",5.47,"Stenonema sp.",1,"slt",1,NA,2
"147",1038,"8/20/2003",5.47,"Hydropsyche betteni",1,"slt",1,NA,2
"148",1038,"8/20/2003",5.47,"Oecetis sp.",1,"slt",1,NA,2
"149",1038,"8/20/2003",5.47,"Simulium sp.",1,"slt",1,NA,2
"150",1038,"8/20/2003",5.47,"Hydropsyche bronta",19,"slt",1,NA,2
"151",1038,"8/20/2003",5.47,"Isonychia bicolor",9,"slt",1,NA,2
"152",1038,"8/20/2003",5.47,"Macrostemum carolina",10,"slt",1,NA,2
"153",1038,"8/20/2003",5.47,"Simulium vittatum",10,"slt",1,NA,2
"154",1038,"8/20/2003",5.47,"Cheumatopsyche sp.",27,"slt",1,NA,2
"155",1038,"8/20/2003",5.47,"Psectrocladius psilopterus gr.",1,"slt",1,NA,2
"156",1038,"8/20/2003",5.47,"Sphaerium sp.",4,"slt",1,NA,2
"157",1038,"8/20/2003",5.47,"Cricotopus bicinctus",1,"slt",1,NA,2
"158",1038,"8/20/2003",5.47,"Tanytarsus glabrescens gr.",2,"slt",1,NA,2
"159",1038,"8/20/2003",5.47,"Tvetenia vitracies",1,"slt",1,NA,2
"160",1042,"8/19/2003",6.16,"Acerpenna macdunnoughi",8,"slt",1,NA,2
"161",1042,"8/19/2003",6.16,"Ferrissia sp.",2,"slt",1,NA,2
"162",1042,"8/19/2003",6.16,"Hemerodromia sp.",1,"slt",1,NA,2
"163",1042,"8/19/2003",6.16,"Stenelmis sp.",8,"slt",1,NA,2
"164",1042,"8/19/2003",6.16,"Hydropsyche betteni",12,"slt",1,NA,2
"165",1042,"8/19/2003",6.16,"Tipula sp.",1,"slt",1,NA,2
"166",1042,"8/19/2003",6.16,"Caecidotea sp.",2,"slt",1,NA,2
"167",1042,"8/19/2003",6.16,"Ablabesmyia mallochi",1,"slt",1,NA,2
"168",1042,"8/19/2003",6.16,"Polypedilum illinoense",4,"slt",1,NA,2
"169",1042,"8/19/2003",6.16,"Psephenus herricki",1,"slt",1,NA,2
"170",1042,"8/19/2003",6.16,"Thienemannimyia gr. spp.",1,"slt",1,NA,2
"171",1042,"8/19/2003",6.16,"Polypedilum scalaenum gr.",1,"slt",1,NA,2
"172",1042,"8/19/2003",6.16,"Antocha sp.",1,"slt",1,NA,2
"173",1042,"8/19/2003",6.16,"Simulium jenningsi",3,"slt",1,NA,2
"174",1042,"8/19/2003",6.16,"Polypedilum aviceps",28,"slt",1,NA,2
"175",1042,"8/19/2003",6.16,"Cryptochironomus fulvus gr.",1,"slt",1,NA,2
"176",1042,"8/19/2003",6.16,"Helicopsyche borealis",1,"slt",1,NA,2
"177",1042,"8/19/2003",6.16,"Phaenopsectra dyari?",4,"slt",1,NA,2
"178",1042,"8/19/2003",6.16,"Rheotanytarsus exiguus gr.",1,"slt",1,NA,2
"179",1042,"8/19/2003",6.16,"Parametriocnemus lundbecki",4,"slt",1,NA,2
"180",1042,"8/19/2003",6.16,"Hydroptila sp.",1,"slt",1,NA,2
"181",1042,"8/19/2003",6.16,"Undetermined Planorbidae",8,"slt",1,NA,2
"182",1042,"8/19/2003",6.16,"Cricotopus bicinctus",1,"slt",1,NA,2
"183",1042,"8/19/2003",6.16,"Dubiraphia sp.",2,"slt",1,NA,2
"184",1042,"8/19/2003",6.16,"Cheumatopsyche sp.",3,"slt",1,NA,2
"185",1045,"8/19/2003",8.51,"Stenelmis sp.",1,"non",1,NA,1
"186",1045,"8/19/2003",8.51,"Isonychia bicolor",1,"non",1,NA,1
"187",1045,"8/19/2003",8.51,"Rhyacophila fuscula",1,"non",1,NA,1
"188",1045,"8/19/2003",8.51,"Hydropsyche sparna",1,"non",1,NA,1
"189",1045,"8/19/2003",8.51,"Tvetenia bavarica gr.",1,"non",1,NA,1
"190",1045,"8/19/2003",8.51,"Thienemannimyia gr. spp.",1,"non",1,NA,1
"191",1045,"8/19/2003",8.51,"Simulium gouldingi",1,"non",1,NA,1
"192",1045,"8/19/2003",8.51,"Atherix sp.",2,"non",1,NA,1
"193",1045,"8/19/2003",8.51,"Optioservus fastiditus",3,"non",1,NA,1
"194",1045,"8/19/2003",8.51,"Pteronarcys biloba",1,"non",1,NA,1
"195",1045,"8/19/2003",8.51,"Undetermined Baetidae",1,"non",1,NA,1
"196",1045,"8/19/2003",8.51,"Polypedilum aviceps",2,"non",1,NA,1
"197",1045,"8/19/2003",8.51,"Agnetina capitata",3,"non",1,NA,1
"198",1045,"8/19/2003",8.51,"Baetis brunneicolor",1,"non",1,NA,1
"199",1045,"8/19/2003",8.51,"Micropsectra dives gr.",22,"non",1,NA,1
"200",1045,"8/19/2003",8.51,"Hexatoma sp.",2,"non",1,NA,1
"201",1045,"8/19/2003",8.51,"Parametriocnemus lundbecki",4,"non",1,NA,1
"202",1045,"8/19/2003",8.51,"Oulimnius latiusculus",1,"non",1,NA,1
"203",1045,"8/19/2003",8.51,"Cheumatopsyche sp.",1,"non",1,NA,1
"204",1045,"8/19/2003",8.51,"Chimarra aterrima?",2,"non",1,NA,1
"205",1045,"8/19/2003",8.51,"Baetis intercalaris",8,"non",1,NA,1
"206",1045,"8/19/2003",8.51,"Hydropsyche slossonae",6,"non",1,NA,1
"207",1045,"8/19/2003",8.51,"Nigronia serricornis",5,"non",1,NA,1
"208",1045,"8/19/2003",8.51,"Dolophilodes sp.",21,"non",1,NA,1
"209",1045,"8/19/2003",8.51,"Neureclipsis sp.",3,"non",1,NA,1
"210",1045,"8/19/2003",8.51,"Acroneuria carolinensis",2,"non",1,NA,1
"211",1045,"8/19/2003",8.51,"Ophiogomphus sp.",2,"non",1,NA,1
"212",1045,"8/19/2003",8.51,"Ephemera guttulata",1,"non",1,NA,1
"213",1058,"8/21/2003",6.16,"Acroneuria abnormis",1,"slt",1,NA,1
"214",1058,"8/21/2003",6.16,"Dubiraphia vittata",2,"slt",1,NA,1
"215",1058,"8/21/2003",6.16,"Wiedemannia sp.",2,"slt",1,NA,1
"216",1058,"8/21/2003",6.16,"Stenelmis crenata",8,"slt",1,NA,1
"217",1058,"8/21/2003",6.16,"Sphaerium sp.",1,"slt",1,NA,1
"218",1058,"8/21/2003",6.16,"Polypedilum aviceps",7,"slt",1,NA,1
"219",1058,"8/21/2003",6.16,"Cheumatopsyche sp.",8,"slt",1,NA,1
"220",1058,"8/21/2003",6.16,"Hemerodromia sp.",1,"slt",1,NA,1
"221",1058,"8/21/2003",6.16,"Hydropsyche bronta",2,"slt",1,NA,1
"222",1058,"8/21/2003",6.16,"Undetermined Ceratopogonidae",1,"slt",1,NA,1
"223",1058,"8/21/2003",6.16,"Macronychus glabratus",13,"slt",1,NA,1
"224",1058,"8/21/2003",6.16,"Stenonema modestum",6,"slt",1,NA,1
"225",1058,"8/21/2003",6.16,"Hydropsyche sparna",6,"slt",1,NA,1
"226",1058,"8/21/2003",6.16,"Baetis intercalaris",1,"slt",1,NA,1
"227",1058,"8/21/2003",6.16,"Psephenus herricki",4,"slt",1,NA,1
"228",1058,"8/21/2003",6.16,"Micropsectra dives gr.",6,"slt",1,NA,1
"229",1058,"8/21/2003",6.16,"Chimarra aterrima?",22,"slt",1,NA,1
"230",1058,"8/21/2003",6.16,"Parametriocnemus lundbecki",6,"slt",1,NA,1
"231",1058,"8/21/2003",6.16,"Polycentropus sp.",3,"slt",1,NA,1
"232",1062,"8/21/2003",7.63,"Stenelmis crenata",2,"non",1,NA,1
"233",1062,"8/21/2003",7.63,"Baetis sp.",10,"non",1,NA,1
"234",1062,"8/21/2003",7.63,"Stenonema sp.",3,"non",1,NA,1
"235",1062,"8/21/2003",7.63,"Rhyacophila sp.",3,"non",1,NA,1
"236",1062,"8/21/2003",7.63,"Glossosoma sp.",1,"non",1,NA,1
"237",1062,"8/21/2003",7.63,"Tvetenia vitracies",3,"non",1,NA,1
"238",1062,"8/21/2003",7.63,"Simulium sp.",2,"non",1,NA,1
"239",1062,"8/21/2003",7.63,"Isonychia bicolor",7,"non",1,NA,1
"240",1062,"8/21/2003",7.63,"Antocha sp.",2,"non",1,NA,1
"241",1062,"8/21/2003",7.63,"Prostoma graecense",2,"non",1,NA,1
"242",1062,"8/21/2003",7.63,"Paragnetina media",1,"non",1,NA,1
"243",1062,"8/21/2003",7.63,"Undetermined Lumbricina",2,"non",1,NA,1
"244",1062,"8/21/2003",7.63,"Diamesa sp.",1,"non",1,NA,1
"245",1062,"8/21/2003",7.63,"Acentrella sp.",2,"non",1,NA,1
"246",1062,"8/21/2003",7.63,"Orthocladius nr. dentifer",1,"non",1,NA,1
"247",1062,"8/21/2003",7.63,"Hydropsyche sparna",21,"non",1,NA,1
"248",1062,"8/21/2003",7.63,"Cheumatopsyche sp.",1,"non",1,NA,1
"249",1062,"8/21/2003",7.63,"Epeorus (Iron) sp.",1,"non",1,NA,1
"250",1062,"8/21/2003",7.63,"Sublettea coffmani",1,"non",1,NA,1
"251",1062,"8/21/2003",7.63,"Hydropsyche slossonae",1,"non",1,NA,1
"252",1062,"8/21/2003",7.63,"Hydropsyche bronta",1,"non",1,NA,1
"253",1062,"8/21/2003",7.63,"Acroneuria carolinensis",1,"non",1,NA,1
"254",1062,"8/21/2003",7.63,"Optioservus fastiditus",28,"non",1,NA,1
"255",1062,"8/21/2003",7.63,"Dolophilodes sp.",3,"non",1,NA,1
"256",1068,"9/16/2003",1.7,"Undetermined Lumbriculidae",1,"sev",1,NA,2
"257",1068,"9/16/2003",1.7,"Cricotopus bicinctus",25,"sev",1,NA,2
"258",1068,"9/16/2003",1.7,"Physella sp.",4,"sev",1,NA,2
"259",1068,"9/16/2003",1.7,"Undetermined Enchytraeidae",4,"sev",1,NA,2
"260",1068,"9/16/2003",1.7,"Cricotopus vierriensis",2,"sev",1,NA,2
"261",1068,"9/16/2003",1.7,"Thienemannimyia gr. spp.",2,"sev",1,NA,2
"262",1068,"9/16/2003",1.7,"Polypedilum flavum",2,"sev",1,NA,2
"263",1068,"9/16/2003",1.7,"Undet. Tubificidae w/o cap. setae",50,"sev",1,NA,2
"264",1068,"9/16/2003",1.7,"Undetermined Hirudinea",1,"sev",1,NA,2
"265",1068,"9/16/2003",1.7,"Nais variabilis",1,"sev",1,NA,2
"266",1068,"9/16/2003",1.7,"Polypedilum illinoense",8,"sev",1,NA,2
"267",1073,"9/16/2003",6.23,"Pagastia orthogonia",2,"slt",1,NA,4
"268",1073,"9/16/2003",6.23,"Eukiefferiella devonica gr.",1,"slt",1,NA,4
"269",1073,"9/16/2003",6.23,"Cheumatopsyche sp.",1,"slt",1,NA,4
"270",1073,"9/16/2003",6.23,"Undetermined Lumbricina",4,"slt",1,NA,4
"271",1073,"9/16/2003",6.23,"Tvetenia bavarica gr.",5,"slt",1,NA,4
"272",1073,"9/16/2003",6.23,"Diamesa sp.",5,"slt",1,NA,4
"273",1073,"9/16/2003",6.23,"Acentrella sp.",11,"slt",1,NA,4
"274",1073,"9/16/2003",6.23,"Undetermined Polydesmida",1,"slt",1,NA,4
"275",1073,"9/16/2003",6.23,"Hydropsyche sparna",7,"slt",1,NA,4
"276",1073,"9/16/2003",6.23,"Gammarus sp.",3,"slt",1,NA,4
"277",1073,"9/16/2003",6.23,"Caecidotea racovitzai",15,"slt",1,NA,4
"278",1073,"9/16/2003",6.23,"Simulium gouldingi",3,"slt",1,NA,4
"279",1073,"9/16/2003",6.23,"Simulium vittatum",3,"slt",1,NA,4
"280",1073,"9/16/2003",6.23,"Parametriocnemus lundbecki",26,"slt",1,NA,4
"281",1073,"9/16/2003",6.23,"Baetis intercalaris",5,"slt",1,NA,4
"282",1073,"9/16/2003",6.23,"Undetermined Enchytraeidae",1,"slt",1,NA,4
"283",1073,"9/16/2003",6.23,"Hemerodromia sp.",1,"slt",1,NA,4
"284",1073,"9/16/2003",6.23,"Undetermined Lymnaeidae",1,"slt",1,NA,4
"285",1073,"9/16/2003",6.23,"Rhyacophila fuscula",2,"slt",1,NA,4
"286",1073,"9/16/2003",6.23,"Leuctra sp.",1,"slt",1,NA,4
"287",1073,"9/16/2003",6.23,"Micropsectra sp.",2,"slt",1,NA,4
"288",1085,"7/31/2003",5.04,"Cheumatopsyche sp.",13,"slt",1,NA,2
"289",1085,"7/31/2003",5.04,"Caecidotea sp.",1,"slt",1,NA,2
"290",1085,"7/31/2003",5.04,"Hemerodromia sp.",2,"slt",1,NA,2
"291",1085,"7/31/2003",5.04,"Stenelmis sp.",8,"slt",1,NA,2
"292",1085,"7/31/2003",5.04,"Chimarra obscura",3,"slt",1,NA,2
"293",1085,"7/31/2003",5.04,"Chimarra aterrima?",30,"slt",1,NA,2
"294",1085,"7/31/2003",5.04,"Microcylloepus pusillus",2,"slt",1,NA,2
"295",1085,"7/31/2003",5.04,"Hydropsyche betteni",8,"slt",1,NA,2
"296",1085,"7/31/2003",5.04,"Diamesa sp.",10,"slt",1,NA,2
"297",1085,"7/31/2003",5.04,"Stenonema sp.",1,"slt",1,NA,2
"298",1085,"7/31/2003",5.04,"Gammarus sp.",3,"slt",1,NA,2
"299",1085,"7/31/2003",5.04,"Thienemannimyia gr. spp.",1,"slt",1,NA,2
"300",1085,"7/31/2003",5.04,"Polypedilum aviceps",3,"slt",1,NA,2
"301",1085,"7/31/2003",5.04,"Polypedilum flavum",14,"slt",1,NA,2
"302",1085,"7/31/2003",5.04,"Polypedilum illinoense",1,"slt",1,NA,2
"303",109,"7/25/2007",7.14,"Cambarus sp.",1,"slt",1,NA,2
"304",109,"7/25/2007",7.14,"Stenonema modestum",2,"slt",1,NA,2
"305",109,"7/25/2007",7.14,"Hydropsyche sparna",3,"slt",1,NA,2
"306",109,"7/25/2007",7.14,"Baetis flavistriga",1,"slt",1,NA,2
"307",109,"7/25/2007",7.14,"Leucrocuta sp.",8,"slt",1,NA,2
"308",109,"7/25/2007",7.14,"Simulium tuberosum",4,"slt",1,NA,2
"309",109,"7/25/2007",7.14,"Rhyacophila formosa",1,"slt",1,NA,2
"310",109,"7/25/2007",7.14,"Psephenus herricki",2,"slt",1,NA,2
"311",109,"7/25/2007",7.14,"Paragnetina media",2,"slt",1,NA,2
"312",109,"7/25/2007",7.14,"Atherix sp.",5,"slt",1,NA,2
"313",109,"7/25/2007",7.14,"Ablabesmyia mallochi",1,"slt",1,NA,2
"314",109,"7/25/2007",7.14,"Optioservus trivittatus",40,"slt",1,NA,2
"315",109,"7/25/2007",7.14,"Isonychia bicolor",4,"slt",1,NA,2
"316",109,"7/25/2007",7.14,"Anthopotamus sp.",1,"slt",1,NA,2
"317",109,"7/25/2007",7.14,"Nigronia serricornis",1,"slt",1,NA,2
"318",109,"7/25/2007",7.14,"Stenelmis crenata",10,"slt",1,NA,2
"319",109,"7/25/2007",7.14,"Chimarra socia",5,"slt",1,NA,2
"320",109,"7/25/2007",7.14,"Cheumatopsyche sp.",5,"slt",1,NA,2
"321",109,"7/25/2007",7.14,"Chimarra aterrima?",1,"slt",1,NA,2
"322",109,"7/25/2007",7.14,"Epeorus (Iron) sp.",1,"slt",1,NA,2
"323",109,"7/25/2007",7.14,"Gammarus sp.",1,"slt",1,NA,2
"324",109,"7/25/2007",7.14,"Hydropsyche bronta",1,"slt",1,NA,2
"325",1091,"7/30/2003",5.87,"Polypedilum illinoense",5,"slt",1,NA,3
